1.00237	1.01016	0.9909	0.994138	0.99201	1.00037
1.00238	1.01016	0.990901	0.994139	0.992012	1.00037
1.00238	1.01016	0.990902	0.99414	0.992013	1.00037
1.00238	1.01016	0.990903	0.994141	0.992015	1.00037
1.00238	1.01016	0.990904	0.994142	0.992016	1.00037
1.00238	1.01017	0.990905	0.994143	0.992018	1.00038
1.00238	1.01017	0.990906	0.994144	0.992019	1.00038
1.00238	1.01017	0.990907	0.994144	0.992021	1.00038
1.00238	1.01017	0.990908	0.994145	0.992022	1.00038
1.00239	1.01017	0.990909	0.994146	0.992023	1.00038
1.00239	1.01017	0.99091	0.994147	0.992025	1.00038
1.00239	1.01017	0.990911	0.994148	0.992026	1.00039
1.00239	1.01017	0.990911	0.994149	0.992028	1.00039
1.00239	1.01018	0.990912	0.99415	0.992029	1.00039
1.00239	1.01018	0.990913	0.994151	0.99203	1.00039
1.00239	1.01018	0.990914	0.994151	0.992032	1.00039
1.00239	1.01018	0.990915	0.994152	0.992033	1.00039
1.0024	1.01018	0.990916	0.994153	0.992034	1.0004
1.0024	1.01018	0.990916	0.994154	0.992036	1.0004
1.0024	1.01018	0.990917	0.994155	0.992037	1.0004
1.0024	1.01018	0.990918	0.994155	0.992038	1.0004
1.0024	1.01019	0.990919	0.994156	0.99204	1.0004
1.0024	1.01019	0.99092	0.994157	0.992041	1.0004
1.0024	1.01019	0.99092	0.994158	0.992042	1.00041
1.0024	1.01019	0.990921	0.994158	0.992043	1.00041
1.0024	1.01019	0.990922	0.994159	0.992045	1.00041
1.00241	1.01019	0.990923	0.99416	0.992046	1.00041
1.00241	1.01019	0.990923	0.994161	0.992047	1.00041
1.00241	1.01019	0.990924	0.994161	0.992048	1.00041
1.00241	1.01019	0.990925	0.994162	0.99205	1.00041
1.00241	1.01019	0.990926	0.994163	0.992051	1.00042
1.00241	1.0102	0.990926	0.994164	0.992052	1.00042
1.00241	1.0102	0.990927	0.994164	0.992053	1.00042
1.00241	1.0102	0.990928	0.994165	0.992054	1.00042
1.00241	1.0102	0.990928	0.994165	0.992056	1.00042
1.00241	1.0102	0.990929	0.994166	0.992057	1.00042
1.00242	1.0102	0.99093	0.994167	0.992058	1.00042
1.00242	1.0102	0.990931	0.994168	0.992059	1.00043
1.00242	1.0102	0.990931	0.994168	0.99206	1.00043
1.00242	1.0102	0.990932	0.994169	0.992061	1.00043
1.00242	1.0102	0.990932	0.994169	0.992062	1.00043
1.00242	1.0102	0.990933	0.99417	0.992064	1.00043
1.00242	1.01021	0.990934	0.994171	0.992065	1.00043
1.00242	1.01021	0.990934	0.994171	0.992066	1.00043
1.00242	1.01021	0.990935	0.994172	0.992067	1.00044
1.00242	1.01021	0.990936	0.994173	0.992068	1.00044
1.00242	1.01021	0.990936	0.994173	0.992069	1.00044
1.00242	1.01021	0.990937	0.994174	0.99207	1.00044
1.00243	1.01021	0.990937	0.994174	0.992071	1.00044
1.00243	1.01021	0.990938	0.994175	0.992072	1.00044
1.00243	1.01021	0.990939	0.994176	0.992073	1.00044
1.00243	1.01021	0.990939	0.994176	0.992074	1.00044
1.00243	1.01021	0.99094	0.994177	0.992075	1.00045
1.00243	1.01021	0.99094	0.994177	0.992076	1.00045
1.00243	1.01022	0.990941	0.994178	0.992077	1.00045
1.00243	1.01022	0.990942	0.994178	0.992079	1.00045
1.00243	1.01022	0.990942	0.994179	0.99208	1.00045
1.00243	1.01022	0.990943	0.99418	0.992081	1.00045
1.00243	1.01022	0.990943	0.99418	0.992082	1.00045
1.00243	1.01022	0.990944	0.994181	0.992083	1.00045
1.00243	1.01022	0.990944	0.994181	0.992084	1.00046
1.00244	1.01022	0.990945	0.994182	0.992085	1.00046
1.00244	1.01022	0.990945	0.994182	0.992086	1.00046
1.00244	1.01022	0.990946	0.994183	0.992087	1.00046
1.00244	1.01022	0.990946	0.994183	0.992088	1.00046
1.00244	1.01022	0.990947	0.994184	0.992088	1.00046
1.00244	1.01022	0.990947	0.994184	0.99209	1.00046
1.00244	1.01022	0.990948	0.994185	0.99209	1.00046
1.00244	1.01023	0.990948	0.994185	0.992091	1.00046
1.00244	1.01023	0.990949	0.994186	0.992092	1.00047
1.00244	1.01023	0.99095	0.994186	0.992093	1.00047
1.00244	1.01023	0.99095	0.994187	0.992094	1.00047
1.00244	1.01023	0.99095	0.994187	0.992095	1.00047
1.00244	1.01023	0.990951	0.994188	0.992096	1.00047
1.00244	1.01023	0.990951	0.994188	0.992097	1.00047
1.00244	1.01023	0.990952	0.994189	0.992098	1.00047
1.00245	1.01023	0.990952	0.994189	0.992099	1.00047
1.00245	1.01023	0.990953	0.99419	0.9921	1.00047
1.00245	1.01023	0.990953	0.99419	0.992101	1.00048
1.00245	1.01023	0.990954	0.99419	0.992102	1.00048
1.00245	1.01023	0.990954	0.994191	0.992103	1.00048
1.00245	1.01023	0.990955	0.994191	0.992103	1.00048
1.00245	1.01023	0.990955	0.994192	0.992104	1.00048
1.00245	1.01023	0.990955	0.994192	0.992105	1.00048
1.00245	1.01023	0.990956	0.994193	0.992106	1.00048
1.00245	1.01024	0.990956	0.994193	0.992107	1.00048
1.00245	1.01024	0.990957	0.994193	0.992108	1.00048
1.00245	1.01024	0.990957	0.994194	0.992109	1.00049
1.00245	1.01024	0.990958	0.994194	0.99211	1.00049
1.00245	1.01024	0.990958	0.994195	0.99211	1.00049
1.00245	1.01024	0.990958	0.994195	0.992111	1.00049
1.00245	1.01024	0.990959	0.994195	0.992112	1.00049
1.00245	1.01024	0.990959	0.994196	0.992113	1.00049
1.00245	1.01024	0.99096	0.994196	0.992114	1.00049
1.00246	1.01024	0.99096	0.994197	0.992115	1.00049
1.00246	1.01024	0.99096	0.994197	0.992115	1.00049
1.00246	1.01024	0.990961	0.994197	0.992116	1.00049
1.00246	1.01024	0.990961	0.994198	0.992117	1.0005
1.00246	1.01024	0.990961	0.994198	0.992118	1.0005
1.00246	1.01024	0.990962	0.994199	0.992119	1.0005
1.00246	1.01024	0.990962	0.994199	0.992119	1.0005
1.00246	1.01024	0.990963	0.994199	0.99212	1.0005
1.00246	1.01024	0.990963	0.9942	0.992121	1.0005
1.00246	1.01024	0.990963	0.9942	0.992122	1.0005
1.00246	1.01025	0.990964	0.9942	0.992122	1.0005
1.00246	1.01025	0.990964	0.994201	0.992123	1.0005
1.00246	1.01025	0.990965	0.994201	0.992124	1.0005
1.00246	1.01025	0.990965	0.994201	0.992125	1.0005
1.00246	1.01025	0.990965	0.994202	0.992125	1.00051
1.00246	1.01025	0.990966	0.994202	0.992126	1.00051
1.00246	1.01025	0.990966	0.994202	0.992127	1.00051
1.00246	1.01025	0.990966	0.994203	0.992128	1.00051
1.00246	1.01025	0.990967	0.994203	0.992128	1.00051
1.00246	1.01025	0.990967	0.994203	0.992129	1.00051
1.00246	1.01025	0.990967	0.994204	0.99213	1.00051
1.00247	1.01025	0.990968	0.994204	0.99213	1.00051
1.00247	1.01025	0.990968	0.994204	0.992131	1.00051
1.00247	1.01025	0.990968	0.994205	0.992132	1.00051
1.00247	1.01025	0.990968	0.994205	0.992132	1.00051
1.00247	1.01025	0.990969	0.994205	0.992133	1.00052
1.00247	1.01025	0.990969	0.994206	0.992134	1.00052
1.00247	1.01025	0.99097	0.994206	0.992134	1.00052
1.00247	1.01025	0.99097	0.994206	0.992135	1.00052
1.00247	1.01025	0.99097	0.994206	0.992136	1.00052
1.00247	1.01025	0.990971	0.994207	0.992136	1.00052
1.00247	1.01025	0.990971	0.994207	0.992137	1.00052
1.00247	1.01025	0.990971	0.994208	0.992137	1.00052
1.00247	1.01026	0.990971	0.994208	0.992138	1.00052
1.00247	1.01026	0.990972	0.994208	0.992139	1.00052
1.00247	1.01026	0.990972	0.994208	0.992139	1.00052
1.00247	1.01026	0.990972	0.994209	0.99214	1.00052
1.00247	1.01026	0.990973	0.994209	0.99214	1.00052
1.00247	1.01026	0.990973	0.994209	0.992141	1.00053
1.00247	1.01026	0.990973	0.99421	0.992142	1.00053
1.00247	1.01026	0.990974	0.99421	0.992142	1.00053
1.00247	1.01026	0.990974	0.99421	0.992143	1.00053
1.00247	1.01026	0.990974	0.994211	0.992143	1.00053
1.00247	1.01026	0.990974	0.994211	0.992144	1.00053
1.00248	1.01026	0.990975	0.994211	0.992144	1.00053
1.00248	1.01026	0.990975	0.994211	0.992145	1.00053
1.00248	1.01026	0.990975	0.994212	0.992146	1.00053
1.00248	1.01026	0.990976	0.994212	0.992146	1.00053
1.00248	1.01026	0.990976	0.994212	0.992147	1.00053
1.00248	1.01026	0.990976	0.994213	0.992147	1.00053
1.00248	1.01026	0.990976	0.994213	0.992148	1.00054
1.00248	1.01026	0.990977	0.994213	0.992148	1.00054
1.00248	1.01026	0.990977	0.994213	0.992149	1.00054
1.00248	1.01026	0.990977	0.994214	0.992149	1.00054
1.00248	1.01026	0.990978	0.994214	0.99215	1.00054
1.00248	1.01026	0.990978	0.994214	0.99215	1.00054
1.00248	1.01026	0.990976	0.994212	0.992149	1.00054
1.00231	1.0101	0.990838	0.994076	0.992007	1.00038
1.00215	1.00993	0.990697	0.993938	0.991863	1.00022
1.00198	1.00977	0.990556	0.9938	0.991719	1.00006
1.00181	1.0096	0.990415	0.993661	0.991575	0.999901
1.00164	1.00943	0.990273	0.993522	0.991429	0.99974
1.00148	1.00927	0.990131	0.993382	0.991284	0.99958
1.00131	1.0091	0.989989	0.993242	0.991139	0.99942
1.00114	1.00893	0.989847	0.993102	0.990993	0.999259
1.00097	1.00876	0.989704	0.992963	0.990848	0.999099
1.0008	1.0086	0.989562	0.992822	0.990702	0.998938
1.00063	1.00843	0.989419	0.992682	0.990557	0.998778
1.00046	1.00826	0.989277	0.992542	0.990412	0.998617
1.00029	1.00809	0.989134	0.992401	0.990266	0.998456
1.00012	1.00792	0.988991	0.992261	0.99012	0.998296
0.999954	1.00775	0.988848	0.992121	0.989974	0.998134
0.999784	1.00759	0.988705	0.99198	0.989829	0.997974
0.999615	1.00742	0.988562	0.99184	0.989683	0.997813
0.999446	1.00725	0.988419	0.9917	0.989538	0.997652
0.999277	1.00708	0.988277	0.991559	0.989393	0.997491
0.999109	1.00691	0.988134	0.991419	0.989248	0.99733
0.99894	1.00675	0.987992	0.991279	0.989102	0.997169
0.998771	1.00658	0.98785	0.991139	0.988957	0.997008
0.998603	1.00641	0.987707	0.990999	0.988812	0.996847
0.998435	1.00624	0.987565	0.99086	0.988666	0.996686
0.998267	1.00608	0.987422	0.99072	0.988521	0.996525
0.9981	1.00591	0.98728	0.99058	0.988376	0.996364
0.997932	1.00574	0.987139	0.990441	0.988231	0.996204
0.997764	1.00558	0.986997	0.990302	0.988085	0.996043
0.997597	1.00541	0.986856	0.990163	0.98794	0.995881
0.99743	1.00524	0.986714	0.990024	0.987795	0.995721
0.997262	1.00508	0.986573	0.989885	0.98765	0.99556
0.997096	1.00491	0.986431	0.989746	0.987505	0.995399
0.996929	1.00475	0.98629	0.989607	0.98736	0.995238
0.996763	1.00458	0.986149	0.989468	0.987214	0.995078
0.996596	1.00442	0.986007	0.989329	0.987069	0.994917
0.996429	1.00425	0.985866	0.98919	0.986924	0.994756
0.996263	1.00409	0.985725	0.989052	0.986779	0.994596
0.996097	1.00392	0.985584	0.988913	0.986635	0.994435
0.99593	1.00375	0.985443	0.988775	0.98649	0.994275
0.995764	1.00359	0.985303	0.988636	0.986345	0.994114
0.995599	1.00342	0.985162	0.988498	0.9862	0.993954
0.995433	1.00326	0.985021	0.98836	0.986055	0.993793
0.995267	1.0031	0.984881	0.988222	0.98591	0.993633
0.995101	1.00293	0.98474	0.988084	0.985765	0.993473
0.994935	1.00277	0.9846	0.987946	0.985621	0.993312
0.994769	1.0026	0.984459	0.987808	0.985476	0.993152
0.994603	1.00244	0.984319	0.987669	0.985331	0.992991
0.994438	1.00227	0.984178	0.987531	0.985186	0.992831
0.994272	1.00211	0.984038	0.987393	0.985041	0.992671
0.994107	1.00194	0.983897	0.987255	0.984897	0.99251
0.993941	1.00178	0.983756	0.987117	0.984752	0.99235
0.993775	1.00161	0.983616	0.986979	0.984608	0.99219
0.99361	1.00145	0.983476	0.986841	0.984463	0.992029
0.993444	1.00128	0.983335	0.986703	0.984319	0.991869
0.993279	1.00112	0.983195	0.986565	0.984174	0.991709
0.993113	1.00095	0.983054	0.986427	0.984029	0.991548
0.992948	1.00079	0.982914	0.986289	0.983885	0.991388
0.992783	1.00063	0.982774	0.986151	0.98374	0.991228
0.992618	1.00046	0.982633	0.986013	0.983596	0.991068
0.992453	1.0003	0.982493	0.985876	0.983451	0.990908
0.992288	1.00013	0.982353	0.985738	0.983307	0.990747
0.992123	0.99997	0.982213	0.9856	0.983162	0.990587
0.991958	0.999806	0.982073	0.985462	0.983018	0.990428
0.991793	0.999642	0.981932	0.985324	0.982873	0.990268
0.991628	0.999478	0.981792	0.985187	0.982729	0.990108
0.991463	0.999315	0.981652	0.985049	0.982584	0.989948
0.991299	0.999151	0.981512	0.984911	0.98244	0.989788
0.991134	0.998987	0.981372	0.984774	0.982296	0.989628
0.990969	0.998823	0.981232	0.984636	0.982151	0.989468
0.990804	0.998659	0.981092	0.984499	0.982007	0.989308
0.990639	0.998495	0.980952	0.984361	0.981863	0.989149
0.990475	0.998332	0.980812	0.984224	0.981718	0.988989
0.99031	0.998169	0.980672	0.984086	0.981574	0.988829
0.990146	0.998005	0.980533	0.983948	0.98143	0.988669
0.989981	0.997842	0.980392	0.983811	0.981285	0.988509
0.989816	0.997678	0.980252	0.983673	0.981141	0.988349
0.989652	0.997514	0.980113	0.983536	0.980997	0.98819
0.989487	0.997351	0.979972	0.983398	0.980853	0.98803
0.989323	0.997187	0.979833	0.983261	0.980708	0.98787
0.989158	0.997023	0.979693	0.983123	0.980564	0.98771
0.988994	0.99686	0.979553	0.982986	0.98042	0.98755
0.988829	0.996696	0.979413	0.982848	0.980275	0.987391
0.988665	0.996533	0.979273	0.982711	0.980131	0.987231
0.9885	0.99637	0.979133	0.982573	0.979986	0.987071
0.988336	0.996206	0.978993	0.982436	0.979842	0.986912
0.988172	0.996043	0.978853	0.982298	0.979698	0.986752
0.988007	0.99588	0.978713	0.982161	0.979554	0.986592
0.987843	0.995716	0.978574	0.982023	0.97941	0.986432
0.987679	0.995553	0.978434	0.981886	0.979266	0.986273
0.987514	0.99539	0.978294	0.981748	0.979122	0.986113
0.987351	0.995227	0.978154	0.981611	0.978978	0.985954
0.987186	0.995064	0.978014	0.981474	0.978834	0.985794
0.987022	0.9949	0.977874	0.981336	0.97869	0.985634
0.986858	0.994737	0.977734	0.981199	0.978545	0.985475
0.986694	0.994574	0.977595	0.981061	0.978401	0.985316
0.98653	0.994411	0.977455	0.980924	0.978257	0.985156
0.986366	0.994248	0.977315	0.980787	0.978112	0.984997
0.986202	0.994085	0.977175	0.980649	0.977968	0.984837
0.986038	0.993922	0.977036	0.980512	0.977824	0.984678
0.985874	0.993759	0.976896	0.980375	0.97768	0.984519
0.98571	0.993596	0.976756	0.980237	0.977536	0.98436
0.985546	0.993433	0.976616	0.9801	0.977392	0.9842
0.985382	0.99327	0.976476	0.979963	0.977248	0.984041
0.985218	0.993107	0.976337	0.979825	0.977104	0.983882
0.985054	0.992944	0.976197	0.979688	0.97696	0.983722
0.98489	0.992781	0.976057	0.979551	0.976816	0.983563
0.984726	0.992619	0.975918	0.979413	0.976672	0.983404
0.984563	0.992456	0.975778	0.979276	0.976528	0.983244
0.984399	0.992293	0.975638	0.979139	0.976384	0.983085
0.984235	0.99213	0.975499	0.979002	0.97624	0.982926
0.984071	0.991967	0.975359	0.978864	0.976096	0.982766
0.983907	0.991804	0.975219	0.978727	0.975952	0.982607
0.983743	0.991641	0.97508	0.97859	0.975808	0.982448
0.983579	0.991479	0.97494	0.978453	0.975664	0.982288
0.983415	0.991316	0.9748	0.978315	0.97552	0.982129
0.983252	0.991153	0.97466	0.978178	0.975376	0.98197
0.983088	0.99099	0.974521	0.978041	0.975232	0.98181
0.982924	0.990828	0.974381	0.977903	0.975088	0.981651
0.982761	0.990665	0.974241	0.977766	0.974944	0.981492
0.982597	0.990502	0.974101	0.977629	0.9748	0.981332
0.982433	0.99034	0.973961	0.977491	0.974656	0.981173
0.98227	0.990177	0.973822	0.977354	0.974512	0.981014
0.982106	0.990015	0.973682	0.977216	0.974368	0.980855
0.981943	0.989852	0.973542	0.977079	0.974224	0.980696
0.981779	0.98969	0.973402	0.976942	0.97408	0.980536
0.981616	0.989527	0.973263	0.976804	0.973936	0.980377
0.981452	0.989364	0.973123	0.976667	0.973792	0.980218
0.981288	0.989201	0.972983	0.97653	0.973648	0.980059
0.981125	0.989039	0.972843	0.976392	0.973504	0.9799
0.980961	0.988877	0.972704	0.976255	0.97336	0.979741
0.980798	0.988714	0.972564	0.976118	0.973216	0.979581
0.980635	0.988552	0.972425	0.975981	0.973073	0.979422
0.980471	0.988389	0.972285	0.975844	0.972929	0.979263
0.980307	0.988227	0.972146	0.975707	0.972785	0.979104
0.980144	0.988064	0.972006	0.97557	0.972641	0.978945
